ts,open,high,low,close,volume,n_trades,vwap
2024-06-03 15:41:28+00:00,,,,,0,0,
2024-06-03 15:41:29+00:00,194.03,194.06,194.03,194.06,1202,12,194.0383361064892
2024-06-03 15:41:30+00:00,194.07,194.07,194.07,194.07,442,5,194.07
2024-06-03 15:41:31+00:00,,,,,0,0,
2024-06-03 15:41:32+00:00,194.07,194.09,194.07,194.08,2347,28,194.07777162334895
2024-06-03 15:41:33+00:00,194.07,194.07,194.07,194.07,200,3,194.07
2024-06-03 15:41:34+00:00,194.06,194.06,194.06,194.06,9,1,194.06
2024-06-03 15:41:35+00:00,,,,,0,0,
2024-06-03 15:41:36+00:00,,,,,0,0,
2024-06-03 15:41:37+00:00,,,,,0,0,
2024-06-03 15:41:38+00:00,194.07,194.075,194.07,194.075,1082,12,194.07000462107206
2024-06-03 15:41:39+00:00,,,,,0,0,
2024-06-03 15:41:40+00:00,194.07,194.07,194.05,194.05,1405,18,194.05757295373667
2024-06-03 15:41:41+00:00,194.03,194.03,193.99,193.99,788,10,194.01225888324873
2024-06-03 15:41:42+00:00,,,,,0,0,
2024-06-03 15:41:43+00:00,,,,,0,0,
2024-06-03 15:41:44+00:00,194.0,194.0,194.0,194.0,1180,10,194.0
2024-06-03 15:41:45+00:00,194.01,194.01,194.01,194.01,710,17,194.00999999999996
2024-06-03 15:41:46+00:00,,,,,0,0,
2024-06-03 15:41:47+00:00,194.01,194.01,194.01,194.01,80,1,194.01
2024-06-03 15:41:48+00:00,,,,,0,0,
2024-06-03 15:41:49+00:00,,,,,0,0,
2024-06-03 15:41:50+00:00,,,,,0,0,
2024-06-03 15:41:51+00:00,194.01,194.01,194.01,194.01,400,6,194.01
2024-06-03 15:41:52+00:00,194.02,194.02,194.02,194.02,300,3,194.02
2024-06-03 15:41:53+00:00,194.04,194.04,194.04,194.04,6,2,194.04
2024-06-03 15:41:54+00:00,194.03,194.03,194.03,194.03,225,3,194.03
2024-06-03 15:41:55+00:00,194.045,194.045,194.04,194.04,200,2,194.0425
2024-06-03 15:41:56+00:00,194.05,194.05,194.05,194.05,300,3,194.05
2024-06-03 15:41:57+00:00,194.06,194.06,194.06,194.06,5,1,194.06
2024-06-03 15:41:58+00:00,,,,,0,0,
2024-06-03 15:41:59+00:00,,,,,0,0,
2024-06-03 15:42:00+00:00,194.07,194.07,194.07,194.07,216,5,194.06999999999996
2024-06-03 15:42:01+00:00,194.08,194.08,194.08,194.08,245,2,194.08
2024-06-03 15:42:02+00:00,194.1,194.16,194.1,194.16,985,19,194.1255025380711
2024-06-03 15:42:03+00:00,194.16,194.16,194.16,194.16,110,3,194.16
2024-06-03 15:42:04+00:00,194.16,194.18,194.16,194.18,561,9,194.16734402852052
2024-06-03 15:42:05+00:00,194.17,194.17,194.17,194.17,400,10,194.16999999999996
2024-06-03 15:42:06+00:00,194.17,194.18,194.17,194.18,247,6,194.1799190283401
2024-06-03 15:42:07+00:00,194.19,194.19,194.19,194.19,1,1,194.19
2024-06-03 15:42:08+00:00,194.18,194.18,194.18,194.18,11,1,194.18
2024-06-03 15:42:09+00:00,194.18,194.18,194.18,194.18,100,1,194.18
2024-06-03 15:42:10+00:00,194.19,194.21,194.19,194.21,3192,20,194.2044172932331
2024-06-03 15:42:11+00:00,,,,,0,0,
2024-06-03 15:42:12+00:00,194.21,194.21,194.21,194.21,212,2,194.21
2024-06-03 15:42:13+00:00,194.22,194.23,194.22,194.23,231,4,194.22108225108224
2024-06-03 15:42:14+00:00,194.23,194.23,194.23,194.23,485,5,194.23
2024-06-03 15:42:15+00:00,194.23,194.23,194.21,194.21,642,12,194.21034267912773
2024-06-03 15:42:16+00:00,194.21,194.21,194.21,194.21,363,7,194.21000000000004
2024-06-03 15:42:17+00:00,194.21,194.21,194.21,194.21,2172,2,194.21
2024-06-03 15:42:18+00:00,194.21,194.21,194.21,194.21,400,5,194.21
2024-06-03 15:42:19+00:00,194.2,194.2,194.2,194.2,227,5,194.19999999999996
2024-06-03 15:42:20+00:00,194.2,194.2,194.17,194.17,185,6,194.1992972972973
2024-06-03 15:42:21+00:00,,,,,0,0,
2024-06-03 15:42:22+00:00,,,,,0,0,
2024-06-03 15:42:23+00:00,194.18,194.18,194.18,194.18,760,10,194.17999999999998
2024-06-03 15:42:24+00:00,,,,,0,0,
2024-06-03 15:42:25+00:00,,,,,0,0,
2024-06-03 15:42:26+00:00,194.18,194.18,194.17,194.18,1020,12,194.17999019607842
2024-06-03 15:42:27+00:00,,,,,0,0,
2024-06-03 15:42:28+00:00,194.16,194.16,194.13,194.13,1768,29,194.14549208144794
2024-06-03 15:42:29+00:00,194.13,194.13,194.13,194.13,1,1,194.13
2024-06-03 15:42:30+00:00,194.13,194.13,194.1,194.1,763,13,194.10722149410222
2024-06-03 15:42:31+00:00,194.11,194.11,194.11,194.11,400,4,194.11
2024-06-03 15:42:32+00:00,,,,,0,0,
2024-06-03 15:42:33+00:00,194.11,194.11,194.11,194.11,150,4,194.11
2024-06-03 15:42:34+00:00,194.11,194.11,194.11,194.11,225,3,194.11
2024-06-03 15:42:35+00:00,194.12,194.12,194.12,194.12,255,5,194.12000000000003
2024-06-03 15:42:36+00:00,194.12,194.12,194.11,194.11,156,4,194.11647435897436
2024-06-03 15:42:37+00:00,,,,,0,0,
2024-06-03 15:42:38+00:00,194.12,194.12,194.11,194.11,646,10,194.11386996904025
2024-06-03 15:42:39+00:00,194.13,194.13,194.13,194.13,1204,9,194.13000000000002
2024-06-03 15:42:40+00:00,194.135,194.135,194.13,194.13,740,7,194.1306756756757
2024-06-03 15:42:41+00:00,,,,,0,0,
2024-06-03 15:42:42+00:00,,,,,0,0,
2024-06-03 15:42:43+00:00,194.12,194.13,194.12,194.13,101,3,194.129900990099
2024-06-03 15:42:44+00:00,194.12,194.14,194.12,194.14,251,7,194.12796812749005
2024-06-03 15:42:45+00:00,194.14,194.14,194.14,194.14,100,1,194.14
2024-06-03 15:42:46+00:00,194.13,194.13,194.11,194.11,301,5,194.12
2024-06-03 15:42:47+00:00,194.12,194.12,194.12,194.12,200,4,194.12
2024-06-03 15:42:48+00:00,,,,,0,0,
2024-06-03 15:42:49+00:00,194.13,194.15,194.13,194.15,712,10,194.1401404494382
2024-06-03 15:42:50+00:00,194.15,194.15,194.15,194.15,100,2,194.15
2024-06-03 15:42:51+00:00,194.145,194.145,194.145,194.145,100,1,194.145
2024-06-03 15:42:52+00:00,194.14,194.14,194.14,194.14,400,4,194.14
2024-06-03 15:42:53+00:00,194.14,194.14,194.14,194.14,7,1,194.14000000000001
2024-06-03 15:42:54+00:00,194.14,194.14,194.13,194.13,201,5,194.1349751243781
2024-06-03 15:42:55+00:00,,,,,0,0,
2024-06-03 15:42:56+00:00,194.13,194.13,194.13,194.13,2,2,194.13
2024-06-03 15:42:57+00:00,194.12,194.12,194.12,194.12,3,1,194.12
2024-06-03 15:42:58+00:00,194.13,194.13,194.13,194.13,130,3,194.13000000000002
2024-06-03 15:42:59+00:00,,,,,0,0,
2024-06-03 15:43:00+00:00,194.115,194.12,194.11,194.12,924,15,194.11155844155843
2024-06-03 15:43:01+00:00,194.12,194.12,194.12,194.12,120,2,194.12
2024-06-03 15:43:02+00:00,194.13,194.15,194.12,194.15,1297,18,194.1367771781033
2024-06-03 15:43:03+00:00,194.15,194.15,194.12,194.13,522,6,194.13574712643677
2024-06-03 15:43:04+00:00,,,,,0,0,
2024-06-03 15:43:05+00:00,194.14,194.14,194.14,194.14,100,2,194.14
2024-06-03 15:43:06+00:00,,,,,0,0,
2024-06-03 15:43:07+00:00,,,,,0,0,
2024-06-03 15:43:08+00:00,194.14,194.14,194.14,194.14,100,3,194.14
2024-06-03 15:43:09+00:00,194.13,194.13,194.13,194.13,1,1,194.13
2024-06-03 15:43:10+00:00,194.14,194.2,194.14,194.19,992,19,194.1554435483871
2024-06-03 15:43:11+00:00,194.19,194.19,194.19,194.19,6,1,194.18999999999997
2024-06-03 15:43:12+00:00,194.19,194.19,194.19,194.19,19,1,194.19
2024-06-03 15:43:13+00:00,,,,,0,0,
2024-06-03 15:43:14+00:00,194.2,194.2,194.2,194.2,100,2,194.2
2024-06-03 15:43:15+00:00,194.2,194.2,194.2,194.2,100,2,194.2
2024-06-03 15:43:16+00:00,,,,,0,0,
2024-06-03 15:43:17+00:00,194.2,194.22,194.2,194.22,1731,14,194.21012709416522
2024-06-03 15:43:18+00:00,194.22,194.22,194.22,194.22,1,1,194.22
2024-06-03 15:43:19+00:00,,,,,0,0,
2024-06-03 15:43:20+00:00,194.22,194.23,194.22,194.23,580,8,194.2278448275862
2024-06-03 15:43:21+00:00,194.23,194.23,194.23,194.23,25,1,194.23
2024-06-03 15:43:22+00:00,194.23,194.23,194.23,194.23,1,1,194.23
2024-06-03 15:43:23+00:00,194.24,194.24,194.23,194.24,904,17,194.23717920353982
2024-06-03 15:43:24+00:00,194.24,194.25,194.24,194.25,427,4,194.2499531615925
2024-06-03 15:43:25+00:00,194.26,194.27,194.26,194.27,1346,9,194.26893759286776
2024-06-03 15:43:26+00:00,194.27,194.27,194.27,194.27,226,7,194.26999999999998
2024-06-03 15:43:27+00:00,,,,,0,0,
2024-06-03 15:43:28+00:00,194.27,194.305,194.27,194.3,3957,34,194.29805913570885
2024-06-03 15:43:29+00:00,194.31,194.31,194.31,194.31,100,1,194.31
2024-06-03 15:43:30+00:00,,,,,0,0,
2024-06-03 15:43:31+00:00,194.31,194.31,194.3,194.3,868,9,194.30115207373274
2024-06-03 15:43:32+00:00,,,,,0,0,
2024-06-03 15:43:33+00:00,194.3,194.31,194.3,194.31,200,6,194.30625
2024-06-03 15:43:34+00:00,,,,,0,0,
2024-06-03 15:43:35+00:00,194.31,194.33,194.3,194.33,1922,28,194.31185223725285
2024-06-03 15:43:36+00:00,194.335,194.335,194.33,194.33,1432,18,194.33069832402234
2024-06-03 15:43:37+00:00,194.34,194.34,194.34,194.34,11,2,194.33999999999997
2024-06-03 15:43:38+00:00,,,,,0,0,
2024-06-03 15:43:39+00:00,,,,,0,0,
2024-06-03 15:43:40+00:00,194.34,194.34,194.34,194.34,1,1,194.34
2024-06-03 15:43:41+00:00,194.335,194.34,194.335,194.34,176,2,194.33715909090907
2024-06-03 15:43:42+00:00,194.34,194.34,194.34,194.34,1,1,194.34
2024-06-03 15:43:43+00:00,194.34,194.34,194.34,194.34,710,13,194.34
2024-06-03 15:43:44+00:00,194.34,194.34,194.33,194.33,856,10,194.3317523364486
2024-06-03 15:43:45+00:00,,,,,0,0,
2024-06-03 15:43:46+00:00,194.335,194.335,194.33,194.33,218,5,194.33229357798166
2024-06-03 15:43:47+00:00,,,,,0,0,
2024-06-03 15:43:48+00:00,,,,,0,0,
2024-06-03 15:43:49+00:00,194.335,194.335,194.33,194.335,330,5,194.3330303030303
2024-06-03 15:43:50+00:00,,,,,0,0,
2024-06-03 15:43:51+00:00,194.335,194.335,194.335,194.335,100,1,194.335
2024-06-03 15:43:52+00:00,194.34,194.34,194.33,194.34,1881,26,194.33644338118023
2024-06-03 15:43:53+00:00,194.34,194.34,194.33,194.34,1923,16,194.3399323972959
2024-06-03 15:43:54+00:00,,,,,0,0,
2024-06-03 15:43:55+00:00,194.34,194.37,194.34,194.37,4197,47,194.3464498451275
2024-06-03 15:43:56+00:00,194.38,194.38,194.37,194.37,720,10,194.37263888888887
2024-06-03 15:43:57+00:00,194.38,194.39,194.37,194.38,2545,29,194.3818467583497
2024-06-03 15:43:58+00:00,194.38,194.39,194.37,194.38,1330,16,194.3834962406015
2024-06-03 15:43:59+00:00,194.38,194.39,194.38,194.39,667,8,194.38437781109445
2024-06-03 15:44:00+00:00,194.39,194.39,194.37,194.37,433,8,194.37461893764433
2024-06-03 15:44:01+00:00,194.37,194.37,194.36,194.36,600,8,194.3625
2024-06-03 15:44:02+00:00,,,,,0,0,
2024-06-03 15:44:03+00:00,,,,,0,0,
2024-06-03 15:44:04+00:00,194.35,194.36,194.35,194.36,1596,28,194.35287593984967
2024-06-03 15:44:05+00:00,194.37,194.37,194.37,194.37,10,1,194.37
2024-06-03 15:44:06+00:00,194.37,194.37,194.37,194.37,6,1,194.37
2024-06-03 15:44:07+00:00,,,,,0,0,
2024-06-03 15:44:08+00:00,194.35,194.355,194.35,194.35,570,11,194.35087719298247
2024-06-03 15:44:09+00:00,194.35,194.36,194.35,194.36,101,4,194.35990099009902
2024-06-03 15:44:10+00:00,194.37,194.37,194.37,194.37,100,2,194.37
2024-06-03 15:44:11+00:00,194.36,194.36,194.36,194.36,2,2,194.36
2024-06-03 15:44:12+00:00,194.36,194.36,194.36,194.36,8,1,194.36
2024-06-03 15:44:13+00:00,194.36,194.36,194.36,194.36,2,1,194.36
2024-06-03 15:44:14+00:00,194.355,194.36,194.355,194.36,115,3,194.35565217391306
2024-06-03 15:44:15+00:00,194.36,194.36,194.36,194.36,100,1,194.36
2024-06-03 15:44:16+00:00,,,,,0,0,
2024-06-03 15:44:17+00:00,194.36,194.36,194.36,194.36,100,2,194.36
2024-06-03 15:44:18+00:00,194.36,194.36,194.36,194.36,375,3,194.36
2024-06-03 15:44:19+00:00,194.36,194.36,194.36,194.36,1259,16,194.36
2024-06-03 15:44:20+00:00,194.35,194.355,194.34,194.34,1645,34,194.3458358662614
2024-06-03 15:44:21+00:00,194.34,194.34,194.34,194.34,100,2,194.34
2024-06-03 15:44:22+00:00,194.34,194.34,194.33,194.33,606,13,194.33412541254128
2024-06-03 15:44:23+00:00,194.33,194.33,194.33,194.33,571,8,194.32999999999998
2024-06-03 15:44:24+00:00,,,,,0,0,
2024-06-03 15:44:25+00:00,194.335,194.335,194.33,194.33,305,7,194.33163934426233
2024-06-03 15:44:26+00:00,,,,,0,0,
2024-06-03 15:44:27+00:00,,,,,0,0,
2024-06-03 15:44:28+00:00,194.33,194.33,194.33,194.33,25,1,194.33
2024-06-03 15:44:29+00:00,,,,,0,0,
2024-06-03 15:44:30+00:00,194.34,194.34,194.32,194.33,1502,18,194.32332223701727
2024-06-03 15:44:31+00:00,194.34,194.35,194.34,194.35,1210,17,194.34318181818182
2024-06-03 15:44:32+00:00,194.34,194.34,194.34,194.34,1205,12,194.34
2024-06-03 15:44:33+00:00,194.33,194.33,194.31,194.31,1247,21,194.3156455493184
2024-06-03 15:44:34+00:00,,,,,0,0,
2024-06-03 15:44:35+00:00,,,,,0,0,
2024-06-03 15:44:36+00:00,,,,,0,0,
2024-06-03 15:44:37+00:00,194.31,194.31,194.31,194.31,100,1,194.31
2024-06-03 15:44:38+00:00,194.31,194.31,194.31,194.31,100,1,194.31
2024-06-03 15:44:39+00:00,,,,,0,0,
2024-06-03 15:44:40+00:00,194.31,194.31,194.31,194.31,201,4,194.31
2024-06-03 15:44:41+00:00,,,,,0,0,
2024-06-03 15:44:42+00:00,,,,,0,0,
2024-06-03 15:44:43+00:00,194.3,194.3,194.22,194.22,2706,48,194.2780968218773
2024-06-03 15:44:44+00:00,194.22,194.27,194.22,194.27,3554,39,194.23681204276875
2024-06-03 15:44:45+00:00,,,,,0,0,
2024-06-03 15:44:46+00:00,194.26,194.26,194.24,194.24,408,7,194.25960784313725
2024-06-03 15:44:47+00:00,,,,,0,0,
2024-06-03 15:44:48+00:00,,,,,0,0,
2024-06-03 15:44:49+00:00,,,,,0,0,
2024-06-03 15:44:50+00:00,,,,,0,0,
2024-06-03 15:44:51+00:00,194.25,194.25,194.25,194.25,19,1,194.25
2024-06-03 15:44:52+00:00,,,,,0,0,
2024-06-03 15:44:53+00:00,,,,,0,0,
2024-06-03 15:44:54+00:00,194.25,194.25,194.25,194.25,325,4,194.25
2024-06-03 15:44:55+00:00,,,,,0,0,
2024-06-03 15:44:56+00:00,,,,,0,0,
2024-06-03 15:44:57+00:00,,,,,0,0,
2024-06-03 15:44:58+00:00,194.26,194.27,194.26,194.27,1301,12,194.26538816295158
2024-06-03 15:44:59+00:00,,,,,0,0,
2024-06-03 15:45:00+00:00,194.27,194.27,194.26,194.26,902,7,194.26556541019954
2024-06-03 15:45:01+00:00,,,,,0,0,
2024-06-03 15:45:02+00:00,,,,,0,0,
2024-06-03 15:45:03+00:00,194.26,194.26,194.26,194.26,10,1,194.26
2024-06-03 15:45:04+00:00,194.27,194.28,194.27,194.28,709,13,194.2742877291961
2024-06-03 15:45:05+00:00,194.28,194.3,194.28,194.3,140,2,194.28614285714283
2024-06-03 15:45:06+00:00,194.31,194.32,194.31,194.32,501,12,194.31638722554888
2024-06-03 15:45:07+00:00,194.33,194.36,194.33,194.33,993,21,194.33846928499497
2024-06-03 15:45:08+00:00,194.32,194.32,194.32,194.32,25,2,194.32
2024-06-03 15:45:09+00:00,,,,,0,0,
2024-06-03 15:45:10+00:00,,,,,0,0,
2024-06-03 15:45:11+00:00,194.33,194.37,194.33,194.36,2064,31,194.35539728682173
2024-06-03 15:45:12+00:00,194.35,194.35,194.35,194.35,436,10,194.34999999999997
2024-06-03 15:45:13+00:00,,,,,0,0,
2024-06-03 15:45:14+00:00,,,,,0,0,
2024-06-03 15:45:15+00:00,,,,,0,0,
2024-06-03 15:45:16+00:00,194.34,194.35,194.34,194.35,1113,20,194.34252470799638
2024-06-03 15:45:17+00:00,194.34,194.34,194.34,194.34,395,5,194.34
2024-06-03 15:45:18+00:00,,,,,0,0,
2024-06-03 15:45:19+00:00,194.33,194.33,194.33,194.33,200,2,194.33
2024-06-03 15:45:20+00:00,194.32,194.32,194.32,194.32,681,8,194.31999999999996
2024-06-03 15:45:21+00:00,,,,,0,0,
2024-06-03 15:45:22+00:00,,,,,0,0,
2024-06-03 15:45:23+00:00,194.32,194.32,194.32,194.32,1,1,194.32
2024-06-03 15:45:24+00:00,,,,,0,0,
2024-06-03 15:45:25+00:00,,,,,0,0,
2024-06-03 15:45:26+00:00,194.33,194.33,194.33,194.33,716,10,194.33
2024-06-03 15:45:27+00:00,194.34,194.34,194.335,194.335,286,9,194.33993006993006
2024-06-03 15:45:28+00:00,,,,,0,0,
2024-06-03 15:45:29+00:00,194.33,194.33,194.31,194.32,1715,23,194.32206413994172
2024-06-03 15:45:30+00:00,,,,,0,0,
2024-06-03 15:45:31+00:00,194.31,194.31,194.31,194.31,900,21,194.31
2024-06-03 15:45:32+00:00,194.3,194.3,194.3,194.3,51,3,194.3
2024-06-03 15:45:33+00:00,194.28,194.28,194.26,194.26,279,6,194.2673476702509
2024-06-03 15:45:34+00:00,194.26,194.26,194.255,194.26,1137,9,194.25956024626208
2024-06-03 15:45:35+00:00,194.26,194.26,194.26,194.26,100,1,194.26
2024-06-03 15:45:36+00:00,194.26,194.26,194.26,194.26,27,2,194.26
2024-06-03 15:45:37+00:00,,,,,0,0,
2024-06-03 15:45:38+00:00,194.26,194.26,194.26,194.26,11,2,194.25999999999996
2024-06-03 15:45:39+00:00,194.26,194.26,194.26,194.26,1,1,194.26
2024-06-03 15:45:40+00:00,194.26,194.26,194.24,194.26,1196,30,194.24909698996657
2024-06-03 15:45:41+00:00,194.26,194.26,194.26,194.26,1,1,194.26
2024-06-03 15:45:42+00:00,194.26,194.26,194.26,194.26,194,7,194.26000000000002
2024-06-03 15:45:43+00:00,194.26,194.26,194.26,194.26,53,2,194.26000000000002
2024-06-03 15:45:44+00:00,,,,,0,0,
2024-06-03 15:45:45+00:00,,,,,0,0,
2024-06-03 15:45:46+00:00,,,,,0,0,
2024-06-03 15:45:47+00:00,194.26,194.26,194.26,194.26,243,5,194.26000000000002
2024-06-03 15:45:48+00:00,,,,,0,0,
2024-06-03 15:45:49+00:00,194.255,194.255,194.255,194.255,1,1,194.255
2024-06-03 15:45:50+00:00,,,,,0,0,
2024-06-03 15:45:51+00:00,,,,,0,0,
2024-06-03 15:45:52+00:00,,,,,0,0,
2024-06-03 15:45:53+00:00,194.25,194.25,194.23,194.23,1110,21,194.2481981981982
2024-06-03 15:45:54+00:00,,,,,0,0,
2024-06-03 15:45:55+00:00,194.21,194.21,194.21,194.21,267,3,194.21
2024-06-03 15:45:56+00:00,194.21,194.22,194.21,194.22,1303,7,194.21922486569454
2024-06-03 15:45:57+00:00,194.22,194.22,194.21,194.21,281,7,194.21355871886118
2024-06-03 15:45:58+00:00,,,,,0,0,
2024-06-03 15:45:59+00:00,,,,,0,0,
2024-06-03 15:46:00+00:00,194.18,194.18,194.15,194.15,1037,18,194.15944069431052
2024-06-03 15:46:01+00:00,,,,,0,0,
2024-06-03 15:46:02+00:00,,,,,0,0,
2024-06-03 15:46:03+00:00,,,,,0,0,
2024-06-03 15:46:04+00:00,194.15,194.15,194.15,194.15,3,1,194.15
2024-06-03 15:46:05+00:00,,,,,0,0,
2024-06-03 15:46:06+00:00,194.14,194.14,194.1,194.12,706,18,194.1301133144476
2024-06-03 15:46:07+00:00,194.11,194.11,194.1,194.1,670,8,194.10037313432835
2024-06-03 15:46:08+00:00,194.08,194.08,194.08,194.08,1300,2,194.08
2024-06-03 15:46:09+00:00,,,,,0,0,
2024-06-03 15:46:10+00:00,194.065,194.09,194.065,194.08,1757,20,194.0781388730791
2024-06-03 15:46:11+00:00,194.09,194.09,194.09,194.09,200,2,194.09
2024-06-03 15:46:12+00:00,194.09,194.09,194.09,194.09,100,1,194.09
2024-06-03 15:46:13+00:00,194.1,194.1,194.1,194.1,25,5,194.1
2024-06-03 15:46:14+00:00,194.1,194.1,194.1,194.1,20,1,194.1
2024-06-03 15:46:15+00:00,,,,,0,0,
2024-06-03 15:46:16+00:00,,,,,0,0,
2024-06-03 15:46:17+00:00,,,,,0,0,
2024-06-03 15:46:18+00:00,194.08,194.08,194.08,194.08,25,2,194.08
2024-06-03 15:46:19+00:00,194.09,194.11,194.09,194.11,3190,28,194.1023040752351
2024-06-03 15:46:20+00:00,194.1,194.1,194.1,194.1,155,2,194.1
2024-06-03 15:46:21+00:00,,,,,0,0,
2024-06-03 15:46:22+00:00,194.11,194.11,194.11,194.11,3,1,194.11
2024-06-03 15:46:23+00:00,,,,,0,0,
2024-06-03 15:46:24+00:00,194.1,194.1,194.1,194.1,211,4,194.1
2024-06-03 15:46:25+00:00,194.1,194.11,194.1,194.11,100,3,194.10550000000003
2024-06-03 15:46:26+00:00,,,,,0,0,
2024-06-03 15:46:27+00:00,,,,,0,0,
2024-06-03 15:46:28+00:00,194.09,194.09,194.07,194.08,870,14,194.07741379310346
2024-06-03 15:46:29+00:00,194.07,194.07,194.07,194.07,227,4,194.07
2024-06-03 15:46:30+00:00,,,,,0,0,
2024-06-03 15:46:31+00:00,194.09,194.09,194.09,194.09,3,1,194.09
2024-06-03 15:46:32+00:00,,,,,0,0,
2024-06-03 15:46:33+00:00,,,,,0,0,
2024-06-03 15:46:34+00:00,,,,,0,0,
2024-06-03 15:46:35+00:00,,,,,0,0,
2024-06-03 15:46:36+00:00,,,,,0,0,
2024-06-03 15:46:37+00:00,194.08,194.08,194.07,194.07,202,4,194.0749504950495
2024-06-03 15:46:38+00:00,194.07,194.07,194.06,194.06,203,4,194.06985221674876
2024-06-03 15:46:39+00:00,194.07,194.07,194.065,194.07,451,7,194.06778270509977
2024-06-03 15:46:40+00:00,,,,,0,0,
2024-06-03 15:46:41+00:00,,,,,0,0,
2024-06-03 15:46:42+00:00,,,,,0,0,
2024-06-03 15:46:43+00:00,194.06,194.06,194.05,194.05,1832,32,194.05863537117907
2024-06-03 15:46:44+00:00,194.04,194.04,194.04,194.04,231,3,194.04
2024-06-03 15:46:45+00:00,194.02,194.02,194.01,194.01,111,4,194.01090090090085
2024-06-03 15:46:46+00:00,,,,,0,0,
2024-06-03 15:46:47+00:00,,,,,0,0,
2024-06-03 15:46:48+00:00,,,,,0,0,
2024-06-03 15:46:49+00:00,,,,,0,0,
2024-06-03 15:46:50+00:00,,,,,0,0,
2024-06-03 15:46:51+00:00,,,,,0,0,
2024-06-03 15:46:52+00:00,194.02,194.02,194.02,194.02,5,1,194.02
2024-06-03 15:46:53+00:00,194.01,194.01,193.98,193.99,2954,44,193.99450914014895
2024-06-03 15:46:54+00:00,193.99,193.99,193.99,193.99,25,1,193.99
2024-06-03 15:46:55+00:00,,,,,0,0,
2024-06-03 15:46:56+00:00,,,,,0,0,
2024-06-03 15:46:57+00:00,,,,,0,0,
2024-06-03 15:46:58+00:00,193.98,193.98,193.96,193.97,847,15,193.97667060212513
2024-06-03 15:46:59+00:00,,,,,0,0,
2024-06-03 15:47:00+00:00,,,,,0,0,
2024-06-03 15:47:01+00:00,,,,,0,0,
2024-06-03 15:47:02+00:00,193.95,193.95,193.95,193.95,547,11,193.95
2024-06-03 15:47:03+00:00,193.95,193.95,193.95,193.95,870,5,193.95
2024-06-03 15:47:04+00:00,,,,,0,0,
2024-06-03 15:47:05+00:00,193.95,193.96,193.95,193.96,1378,23,193.95434687953556
2024-06-03 15:47:06+00:00,193.96,193.98,193.96,193.98,947,10,193.96852164730728
2024-06-03 15:47:07+00:00,,,,,0,0,
2024-06-03 15:47:08+00:00,193.99,193.99,193.99,193.99,390,7,193.99
2024-06-03 15:47:09+00:00,193.99,193.99,193.99,193.99,212,5,193.98999999999998
2024-06-03 15:47:10+00:00,193.98,193.98,193.96,193.96,1343,17,193.97447505584512
2024-06-03 15:47:11+00:00,193.96,193.96,193.95,193.95,1255,14,193.95003984063743
2024-06-03 15:47:12+00:00,193.95,193.95,193.95,193.95,50,2,193.95
2024-06-03 15:47:13+00:00,193.95,193.95,193.95,193.95,575,5,193.95
2024-06-03 15:47:14+00:00,193.96,193.96,193.95,193.96,5823,41,193.95943328181346
2024-06-03 15:47:15+00:00,,,,,0,0,
2024-06-03 15:47:16+00:00,,,,,0,0,
2024-06-03 15:47:17+00:00,,,,,0,0,
2024-06-03 15:47:18+00:00,193.99,194.0,193.98,194.0,1172,17,193.9959385665529
2024-06-03 15:47:19+00:00,,,,,0,0,
2024-06-03 15:47:20+00:00,194.0,194.0,194.0,194.0,708,12,194.0
2024-06-03 15:47:21+00:00,,,,,0,0,
2024-06-03 15:47:22+00:00,,,,,0,0,
2024-06-03 15:47:23+00:00,,,,,0,0,
2024-06-03 15:47:24+00:00,,,,,0,0,
2024-06-03 15:47:25+00:00,193.99,193.99,193.99,193.99,609,8,193.99
2024-06-03 15:47:26+00:00,194.0,194.01,194.0,194.01,371,9,194.0054177897574
2024-06-03 15:47:27+00:00,194.01,194.01,194.01,194.01,32,1,194.01
2024-06-03 15:47:28+00:00,194.02,194.02,194.01,194.01,330,5,194.0130303030303
2024-06-03 15:47:29+00:00,,,,,0,0,
2024-06-03 15:47:30+00:00,194.0,194.0,193.97,193.97,790,11,193.98688607594937
2024-06-03 15:47:31+00:00,193.98,193.98,193.98,193.98,5,1,193.98
2024-06-03 15:47:32+00:00,193.97,193.97,193.97,193.97,280,5,193.97
2024-06-03 15:47:33+00:00,193.97,193.98,193.97,193.98,405,7,193.9767901234568
2024-06-03 15:47:34+00:00,193.99,193.99,193.99,193.99,135,3,193.99
2024-06-03 15:47:35+00:00,,,,,0,0,
2024-06-03 15:47:36+00:00,193.99,193.99,193.99,193.99,300,3,193.99
2024-06-03 15:47:37+00:00,,,,,0,0,
2024-06-03 15:47:38+00:00,194.0,194.0,194.0,194.0,45,1,194.0
2024-06-03 15:47:39+00:00,193.99,193.99,193.98,193.98,510,7,193.98980392156864
2024-06-03 15:47:40+00:00,193.97,193.97,193.97,193.97,100,1,193.97
2024-06-03 15:47:41+00:00,193.96,193.96,193.96,193.96,400,4,193.96
2024-06-03 15:47:42+00:00,193.96,193.96,193.96,193.96,455,7,193.96
2024-06-03 15:47:43+00:00,193.96,193.96,193.95,193.95,198,9,193.95505050505054
2024-06-03 15:47:44+00:00,,,,,0,0,
2024-06-03 15:47:45+00:00,193.95,193.95,193.95,193.95,498,8,193.95000000000002
2024-06-03 15:47:46+00:00,193.95,193.95,193.95,193.95,25,1,193.95
